product_id,name,img,subcategory,main_category,seller,price,discount,target_audience,extract_images
235,Dress 235,/fitted_images/235_extracted.png,Dress,Western Wear,FashionStore,1235,25,Unisex,235_extracted.png
236,Dress 236,/fitted_images/236_extracted.png,Dress,Western Wear,FashionStore,1236,26,Unisex,236_extracted.png
237,Dress 237,/fitted_images/237_extracted.png,Dress,Western Wear,FashionStore,1237,27,Unisex,237_extracted.png
238,Dress 238,/fitted_images/238_extracted.png,Dress,Western Wear,FashionStore,1238,28,Unisex,238_extracted.png
239,Dress 239,/fitted_images/239_extracted.png,Dress,Western Wear,FashionStore,1239,29,Unisex,239_extracted.png
240,Dress 240,/fitted_images/240_extracted.png,Dress,Western Wear,FashionStore,1240,30,Unisex,240_extracted.png
241,Dress 241,/fitted_images/241_extracted.png,Dress,Western Wear,FashionStore,1241,31,Unisex,241_extracted.png
242,Dress 242,/fitted_images/242_extracted.png,Dress,Western Wear,FashionStore,1242,32,Unisex,242_extracted.png
243,Dress 243,/fitted_images/243_extracted.png,Dress,Western Wear,FashionStore,1243,33,Unisex,243_extracted.png
244,Dress 244,/fitted_images/244_extracted.png,Dress,Western Wear,FashionStore,1244,34,Unisex,244_extracted.png
245,Dress 245,/fitted_images/245_extracted.png,Dress,Western Wear,FashionStore,1245,35,Unisex,245_extracted.png
246,Dress 246,/fitted_images/246_extracted.png,Dress,Western Wear,FashionStore,1246,36,Unisex,246_extracted.png
247,Dress 247,/fitted_images/247_extracted.png,Dress,Western Wear,FashionStore,1247,37,Unisex,247_extracted.png
248,Dress 248,/fitted_images/248_extracted.png,Dress,Western Wear,FashionStore,1248,38,Unisex,248_extracted.png
249,Dress 249,/fitted_images/249_extracted.png,Dress,Western Wear,FashionStore,1249,39,Unisex,249_extracted.png
250,Dress 250,/fitted_images/250_extracted.png,Dress,Western Wear,FashionStore,1250,40,Unisex,250_extracted.png
251,Dress 251,/fitted_images/251_extracted.png,Dress,Western Wear,FashionStore,1251,41,Unisex,251_extracted.png
252,Dress 252,/fitted_images/252_extracted.png,Dress,Western Wear,FashionStore,1252,42,Unisex,252_extracted.png
253,Dress 253,/fitted_images/253_extracted.png,Dress,Western Wear,FashionStore,1253,43,Unisex,253_extracted.png
254,Dress 254,/fitted_images/254_extracted.png,Dress,Western Wear,FashionStore,1254,44,Unisex,254_extracted.png
255,Dress 255,/fitted_images/255_extracted.png,Dress,Western Wear,FashionStore,1255,45,Unisex,255_extracted.png
256,Dress 256,/fitted_images/256_extracted.png,Dress,Western Wear,FashionStore,1256,46,Unisex,256_extracted.png
257,Dress 257,/fitted_images/257_extracted.png,Dress,Western Wear,FashionStore,1257,47,Unisex,257_extracted.png
258,Dress 258,/fitted_images/258_extracted.png,Dress,Western Wear,FashionStore,1258,48,Unisex,258_extracted.png
259,Dress 259,/fitted_images/259_extracted.png,Dress,Western Wear,FashionStore,1259,49,Unisex,259_extracted.png
260,Dress 260,/fitted_images/260_extracted.png,Dress,Western Wear,FashionStore,1260,50,Unisex,260_extracted.png
261,Dress 261,/fitted_images/261_extracted.png,Dress,Western Wear,FashionStore,1261,51,Unisex,261_extracted.png
262,Dress 262,/fitted_images/262_extracted.png,Dress,Western Wear,FashionStore,1262,52,Unisex,262_extracted.png
263,Dress 263,/fitted_images/263_extracted.png,Dress,Western Wear,FashionStore,1263,53,Unisex,263_extracted.png
264,Dress 264,/fitted_images/264_extracted.png,Dress,Western Wear,FashionStore,1264,54,Unisex,264_extracted.png
265,Dress 265,/fitted_images/265_extracted.png,Dress,Western Wear,FashionStore,1265,55,Unisex,265_extracted.png
266,Dress 266,/fitted_images/266_extracted.png,Dress,Western Wear,FashionStore,1266,56,Unisex,266_extracted.png
267,Dress 267,/fitted_images/267_extracted.png,Dress,Western Wear,FashionStore,1267,57,Unisex,267_extracted.png
268,Dress 268,/fitted_images/268_extracted.png,Dress,Western Wear,FashionStore,1268,58,Unisex,268_extracted.png
269,Hoodie 269,/fitted_images/269_extracted.png,Hoodie,Top Wear,FashionStore,1269,59,Unisex,269_extracted.png
270,Hoodie 270,/fitted_images/270_extracted.png,Hoodie,Top Wear,FashionStore,1270,60,Unisex,270_extracted.png
271,Hoodie 271,/fitted_images/271_extracted.png,Hoodie,Top Wear,FashionStore,1271,61,Unisex,271_extracted.png
272,Hoodie 272,/fitted_images/272_extracted.png,Hoodie,Top Wear,FashionStore,1272,62,Unisex,272_extracted.png
273,Hoodie 273,/fitted_images/273_extracted.png,Hoodie,Top Wear,FashionStore,1273,63,Unisex,273_extracted.png
274,Hoodie 274,/fitted_images/274_extracted.png,Hoodie,Top Wear,FashionStore,1274,64,Unisex,274_extracted.png
275,Hoodie 275,/fitted_images/275_extracted.png,Hoodie,Top Wear,FashionStore,1275,65,Unisex,275_extracted.png
276,Hoodie 276,/fitted_images/276_extracted.png,Hoodie,Top Wear,FashionStore,1276,66,Unisex,276_extracted.png
277,Hoodie 277,/fitted_images/277_extracted.png,Hoodie,Top Wear,FashionStore,1277,67,Unisex,277_extracted.png
278,Hoodie 278,/fitted_images/278_extracted.png,Hoodie,Top Wear,FashionStore,1278,68,Unisex,278_extracted.png
279,Hoodie 279,/fitted_images/279_extracted.png,Hoodie,Top Wear,FashionStore,1279,69,Unisex,279_extracted.png
280,Hoodie 280,/fitted_images/280_extracted.png,Hoodie,Top Wear,FashionStore,1280,0,Unisex,280_extracted.png
281,Hoodie 281,/fitted_images/281_extracted.png,Hoodie,Top Wear,FashionStore,1281,1,Unisex,281_extracted.png
282,Hoodie 282,/fitted_images/282_extracted.png,Hoodie,Top Wear,FashionStore,1282,2,Unisex,282_extracted.png
283,Hoodie 283,/fitted_images/283_extracted.png,Hoodie,Top Wear,FashionStore,1283,3,Unisex,283_extracted.png
284,Hoodie 284,/fitted_images/284_extracted.png,Hoodie,Top Wear,FashionStore,1284,4,Unisex,284_extracted.png
285,Hoodie 285,/fitted_images/285_extracted.png,Hoodie,Top Wear,FashionStore,1285,5,Unisex,285_extracted.png
286,Hoodie 286,/fitted_images/286_extracted.png,Hoodie,Top Wear,FashionStore,1286,6,Unisex,286_extracted.png
287,Hoodie 287,/fitted_images/287_extracted.png,Hoodie,Top Wear,FashionStore,1287,7,Unisex,287_extracted.png
288,Hoodie 288,/fitted_images/288_extracted.png,Hoodie,Top Wear,FashionStore,1288,8,Unisex,288_extracted.png
289,Hoodie 289,/fitted_images/289_extracted.png,Hoodie,Top Wear,FashionStore,1289,9,Unisex,289_extracted.png
290,Hoodie 290,/fitted_images/290_extracted.png,Hoodie,Top Wear,FashionStore,1290,10,Unisex,290_extracted.png
291,Hoodie 291,/fitted_images/291_extracted.png,Hoodie,Top Wear,FashionStore,1291,11,Unisex,291_extracted.png
292,Hoodie 292,/fitted_images/292_extracted.png,Hoodie,Top Wear,FashionStore,1292,12,Unisex,292_extracted.png
293,Hoodie 293,/fitted_images/293_extracted.png,Hoodie,Top Wear,FashionStore,1293,13,Unisex,293_extracted.png
294,Hoodie 294,/fitted_images/294_extracted.png,Hoodie,Top Wear,FashionStore,1294,14,Unisex,294_extracted.png
295,Hoodie 295,/fitted_images/295_extracted.png,Hoodie,Top Wear,FashionStore,1295,15,Unisex,295_extracted.png
296,Hoodie 296,/fitted_images/296_extracted.png,Hoodie,Top Wear,FashionStore,1296,16,Unisex,296_extracted.png
297,Hoodie 297,/fitted_images/297_extracted.png,Hoodie,Top Wear,FashionStore,1297,17,Unisex,297_extracted.png
298,Hoodie 298,/fitted_images/298_extracted.png,Hoodie,Top Wear,FashionStore,1298,18,Unisex,298_extracted.png
299,Hoodie 299,/fitted_images/299_extracted.png,Hoodie,Top Wear,FashionStore,1299,19,Unisex,299_extracted.png
300,Hoodie 300,/fitted_images/300_extracted.png,Hoodie,Top Wear,FashionStore,1300,20,Unisex,300_extracted.png
301,Hoodie 301,/fitted_images/301_extracted.png,Hoodie,Top Wear,FashionStore,1301,21,Unisex,301_extracted.png
302,Hoodie 302,/fitted_images/302_extracted.png,Hoodie,Top Wear,FashionStore,1302,22,Unisex,302_extracted.png
303,Hoodie 303,/fitted_images/303_extracted.png,Hoodie,Top Wear,FashionStore,1303,23,Unisex,303_extracted.png
304,Hoodie 304,/fitted_images/304_extracted.png,Hoodie,Top Wear,FashionStore,1304,24,Unisex,304_extracted.png
305,Hoodie 305,/fitted_images/305_extracted.png,Hoodie,Top Wear,FashionStore,1305,25,Unisex,305_extracted.png
306,Hoodie 306,/fitted_images/306_extracted.png,Hoodie,Top Wear,FashionStore,1306,26,Unisex,306_extracted.png
307,Hoodie 307,/fitted_images/307_extracted.png,Hoodie,Top Wear,FashionStore,1307,27,Unisex,307_extracted.png
308,Hoodie 308,/fitted_images/308_extracted.png,Hoodie,Top Wear,FashionStore,1308,28,Unisex,308_extracted.png
309,Hoodie 309,/fitted_images/309_extracted.png,Hoodie,Top Wear,FashionStore,1309,29,Unisex,309_extracted.png
310,Hoodie 310,/fitted_images/310_extracted.png,Hoodie,Top Wear,FashionStore,1310,30,Unisex,310_extracted.png
311,Hoodie 311,/fitted_images/311_extracted.png,Hoodie,Top Wear,FashionStore,1311,31,Unisex,311_extracted.png
312,Hoodie 312,/fitted_images/312_extracted.png,Hoodie,Top Wear,FashionStore,1312,32,Unisex,312_extracted.png
313,Hoodie 313,/fitted_images/313_extracted.png,Hoodie,Top Wear,FashionStore,1313,33,Unisex,313_extracted.png
314,Hoodie 314,/fitted_images/314_extracted.png,Hoodie,Top Wear,FashionStore,1314,34,Unisex,314_extracted.png
315,Hoodie 315,/fitted_images/315_extracted.png,Hoodie,Top Wear,FashionStore,1315,35,Unisex,315_extracted.png
316,Hoodie 316,/fitted_images/316_extracted.png,Hoodie,Top Wear,FashionStore,1316,36,Unisex,316_extracted.png
317,Hoodie 317,/fitted_images/317_extracted.png,Hoodie,Top Wear,FashionStore,1317,37,Unisex,317_extracted.png
318,Hoodie 318,/fitted_images/318_extracted.png,Hoodie,Top Wear,FashionStore,1318,38,Unisex,318_extracted.png
319,Hoodie 319,/fitted_images/319_extracted.png,Hoodie,Top Wear,FashionStore,1319,39,Unisex,319_extracted.png
320,Hoodie 320,/fitted_images/320_extracted.png,Hoodie,Top Wear,FashionStore,1320,40,Unisex,320_extracted.png
321,Hoodie 321,/fitted_images/321_extracted.png,Hoodie,Top Wear,FashionStore,1321,41,Unisex,321_extracted.png
322,Hoodie 322,/fitted_images/322_extracted.png,Hoodie,Top Wear,FashionStore,1322,42,Unisex,322_extracted.png
323,Hoodie 323,/fitted_images/323_extracted.png,Hoodie,Top Wear,FashionStore,1323,43,Unisex,323_extracted.png
324,Hoodie 324,/fitted_images/324_extracted.png,Hoodie,Top Wear,FashionStore,1324,44,Unisex,324_extracted.png
325,Hoodie 325,/fitted_images/325_extracted.png,Hoodie,Top Wear,FashionStore,1325,45,Unisex,325_extracted.png
326,Hoodie 326,/fitted_images/326_extracted.png,Hoodie,Top Wear,FashionStore,1326,46,Unisex,326_extracted.png
327,Hoodie 327,/fitted_images/327_extracted.png,Hoodie,Top Wear,FashionStore,1327,47,Unisex,327_extracted.png
328,Hoodie 328,/fitted_images/328_extracted.png,Hoodie,Top Wear,FashionStore,1328,48,Unisex,328_extracted.png
329,Hoodie 329,/fitted_images/329_extracted.png,Hoodie,Top Wear,FashionStore,1329,49,Unisex,329_extracted.png
330,Hoodie 330,/fitted_images/330_extracted.png,Hoodie,Top Wear,FashionStore,1330,50,Unisex,330_extracted.png
331,Hoodie 331,/fitted_images/331_extracted.png,Hoodie,Top Wear,FashionStore,1331,51,Unisex,331_extracted.png
332,Hoodie 332,/fitted_images/332_extracted.png,Hoodie,Top Wear,FashionStore,1332,52,Unisex,332_extracted.png
333,Hoodie 333,/fitted_images/333_extracted.png,Hoodie,Top Wear,FashionStore,1333,53,Unisex,333_extracted.png
334,Hoodie 334,/fitted_images/334_extracted.png,Hoodie,Top Wear,FashionStore,1334,54,Unisex,334_extracted.png
335,Hoodie 335,/fitted_images/335_extracted.png,Hoodie,Top Wear,FashionStore,1335,55,Unisex,335_extracted.png
336,Jacket 336,/fitted_images/336_extracted.png,Jacket,Top Wear,FashionStore,1336,56,Unisex,336_extracted.png
337,Jacket 337,/fitted_images/337_extracted.png,Jacket,Top Wear,FashionStore,1337,57,Unisex,337_extracted.png
338,Jacket 338,/fitted_images/338_extracted.png,Jacket,Top Wear,FashionStore,1338,58,Unisex,338_extracted.png
339,Jacket 339,/fitted_images/339_extracted.png,Jacket,Top Wear,FashionStore,1339,59,Unisex,339_extracted.png
340,Jacket 340,/fitted_images/340_extracted.png,Jacket,Top Wear,FashionStore,1340,60,Unisex,340_extracted.png
341,Jacket 341,/fitted_images/341_extracted.png,Jacket,Top Wear,FashionStore,1341,61,Unisex,341_extracted.png
342,Jacket 342,/fitted_images/342_extracted.png,Jacket,Top Wear,FashionStore,1342,62,Unisex,342_extracted.png
343,Jacket 343,/fitted_images/343_extracted.png,Jacket,Top Wear,FashionStore,1343,63,Unisex,343_extracted.png
344,Jacket 344,/fitted_images/344_extracted.png,Jacket,Top Wear,FashionStore,1344,64,Unisex,344_extracted.png
345,Jacket 345,/fitted_images/345_extracted.png,Jacket,Top Wear,FashionStore,1345,65,Unisex,345_extracted.png
346,Jacket 346,/fitted_images/346_extracted.png,Jacket,Top Wear,FashionStore,1346,66,Unisex,346_extracted.png
347,Jacket 347,/fitted_images/347_extracted.png,Jacket,Top Wear,FashionStore,1347,67,Unisex,347_extracted.png
348,Jacket 348,/fitted_images/348_extracted.png,Jacket,Top Wear,FashionStore,1348,68,Unisex,348_extracted.png
349,Jacket 349,/fitted_images/349_extracted.png,Jacket,Top Wear,FashionStore,1349,69,Unisex,349_extracted.png
350,Jacket 350,/fitted_images/350_extracted.png,Jacket,Top Wear,FashionStore,1350,0,Unisex,350_extracted.png
351,Jacket 351,/fitted_images/351_extracted.png,Jacket,Top Wear,FashionStore,1351,1,Unisex,351_extracted.png
352,Jacket 352,/fitted_images/352_extracted.png,Jacket,Top Wear,FashionStore,1352,2,Unisex,352_extracted.png
353,Jacket 353,/fitted_images/353_extracted.png,Jacket,Top Wear,FashionStore,1353,3,Unisex,353_extracted.png
354,Jacket 354,/fitted_images/354_extracted.png,Jacket,Top Wear,FashionStore,1354,4,Unisex,354_extracted.png
355,Jacket 355,/fitted_images/355_extracted.png,Jacket,Top Wear,FashionStore,1355,5,Unisex,355_extracted.png
356,Jacket 356,/fitted_images/356_extracted.png,Jacket,Top Wear,FashionStore,1356,6,Unisex,356_extracted.png
357,Jacket 357,/fitted_images/357_extracted.png,Jacket,Top Wear,FashionStore,1357,7,Unisex,357_extracted.png
358,Jacket 358,/fitted_images/358_extracted.png,Jacket,Top Wear,FashionStore,1358,8,Unisex,358_extracted.png
359,Jacket 359,/fitted_images/359_extracted.png,Jacket,Top Wear,FashionStore,1359,9,Unisex,359_extracted.png
360,Jacket 360,/fitted_images/360_extracted.png,Jacket,Top Wear,FashionStore,1360,10,Unisex,360_extracted.png
361,Jacket 361,/fitted_images/361_extracted.png,Jacket,Top Wear,FashionStore,1361,11,Unisex,361_extracted.png
362,Jacket 362,/fitted_images/362_extracted.png,Jacket,Top Wear,FashionStore,1362,12,Unisex,362_extracted.png
363,Jacket 363,/fitted_images/363_extracted.png,Jacket,Top Wear,FashionStore,1363,13,Unisex,363_extracted.png
364,Jacket 364,/fitted_images/364_extracted.png,Jacket,Top Wear,FashionStore,1364,14,Unisex,364_extracted.png
365,Jacket 365,/fitted_images/365_extracted.png,Jacket,Top Wear,FashionStore,1365,15,Unisex,365_extracted.png
366,Jacket 366,/fitted_images/366_extracted.png,Jacket,Top Wear,FashionStore,1366,16,Unisex,366_extracted.png
367,Jacket 367,/fitted_images/367_extracted.png,Jacket,Top Wear,FashionStore,1367,17,Unisex,367_extracted.png
368,Jacket 368,/fitted_images/368_extracted.png,Jacket,Top Wear,FashionStore,1368,18,Unisex,368_extracted.png
369,Jacket 369,/fitted_images/369_extracted.png,Jacket,Top Wear,FashionStore,1369,19,Unisex,369_extracted.png
370,Jacket 370,/fitted_images/370_extracted.png,Jacket,Top Wear,FashionStore,1370,20,Unisex,370_extracted.png
371,Jacket 371,/fitted_images/371_extracted.png,Jacket,Top Wear,FashionStore,1371,21,Unisex,371_extracted.png
372,Jacket 372,/fitted_images/372_extracted.png,Jacket,Top Wear,FashionStore,1372,22,Unisex,372_extracted.png
373,Jacket 373,/fitted_images/373_extracted.png,Jacket,Top Wear,FashionStore,1373,23,Unisex,373_extracted.png
374,Jacket 374,/fitted_images/374_extracted.png,Jacket,Top Wear,FashionStore,1374,24,Unisex,374_extracted.png
375,Jacket 375,/fitted_images/375_extracted.png,Jacket,Top Wear,FashionStore,1375,25,Unisex,375_extracted.png
376,Jacket 376,/fitted_images/376_extracted.png,Jacket,Top Wear,FashionStore,1376,26,Unisex,376_extracted.png
377,Jacket 377,/fitted_images/377_extracted.png,Jacket,Top Wear,FashionStore,1377,27,Unisex,377_extracted.png
378,Jacket 378,/fitted_images/378_extracted.png,Jacket,Top Wear,FashionStore,1378,28,Unisex,378_extracted.png
379,Jacket 379,/fitted_images/379_extracted.png,Jacket,Top Wear,FashionStore,1379,29,Unisex,379_extracted.png
380,Jacket 380,/fitted_images/380_extracted.png,Jacket,Top Wear,FashionStore,1380,30,Unisex,380_extracted.png
381,Jacket 381,/fitted_images/381_extracted.png,Jacket,Top Wear,FashionStore,1381,31,Unisex,381_extracted.png
382,Jacket 382,/fitted_images/382_extracted.png,Jacket,Top Wear,FashionStore,1382,32,Unisex,382_extracted.png
383,Jacket 383,/fitted_images/383_extracted.png,Jacket,Top Wear,FashionStore,1383,33,Unisex,383_extracted.png
384,Jacket 384,/fitted_images/384_extracted.png,Jacket,Top Wear,FashionStore,1384,34,Unisex,384_extracted.png
385,Jacket 385,/fitted_images/385_extracted.png,Jacket,Top Wear,FashionStore,1385,35,Unisex,385_extracted.png
386,Jacket 386,/fitted_images/386_extracted.png,Jacket,Top Wear,FashionStore,1386,36,Unisex,386_extracted.png
387,Jacket 387,/fitted_images/387_extracted.png,Jacket,Top Wear,FashionStore,1387,37,Unisex,387_extracted.png
388,Jacket 388,/fitted_images/388_extracted.png,Jacket,Top Wear,FashionStore,1388,38,Unisex,388_extracted.png
389,Jacket 389,/fitted_images/389_extracted.png,Jacket,Top Wear,FashionStore,1389,39,Unisex,389_extracted.png
390,Jacket 390,/fitted_images/390_extracted.png,Jacket,Top Wear,FashionStore,1390,40,Unisex,390_extracted.png
391,Jacket 391,/fitted_images/391_extracted.png,Jacket,Top Wear,FashionStore,1391,41,Unisex,391_extracted.png
392,Jacket 392,/fitted_images/392_extracted.png,Jacket,Top Wear,FashionStore,1392,42,Unisex,392_extracted.png
393,Jacket 393,/fitted_images/393_extracted.png,Jacket,Top Wear,FashionStore,1393,43,Unisex,393_extracted.png
394,Jacket 394,/fitted_images/394_extracted.png,Jacket,Top Wear,FashionStore,1394,44,Unisex,394_extracted.png
395,Jacket 395,/fitted_images/395_extracted.png,Jacket,Top Wear,FashionStore,1395,45,Unisex,395_extracted.png
396,Jacket 396,/fitted_images/396_extracted.png,Jacket,Top Wear,FashionStore,1396,46,Unisex,396_extracted.png
397,Jacket 397,/fitted_images/397_extracted.png,Jacket,Top Wear,FashionStore,1397,47,Unisex,397_extracted.png
398,Jacket 398,/fitted_images/398_extracted.png,Jacket,Top Wear,FashionStore,1398,48,Unisex,398_extracted.png
399,Jacket 399,/fitted_images/399_extracted.png,Jacket,Top Wear,FashionStore,1399,49,Unisex,399_extracted.png
400,Jacket 400,/fitted_images/400_extracted.png,Jacket,Top Wear,FashionStore,1400,50,Unisex,400_extracted.png
401,Jacket 401,/fitted_images/401_extracted.png,Jacket,Top Wear,FashionStore,1401,51,Unisex,401_extracted.png
402,Jacket 402,/fitted_images/402_extracted.png,Jacket,Top Wear,FashionStore,1402,52,Unisex,402_extracted.png
403,Denim Jacket 403,/fitted_images/403_extracted.png,Denim Jacket,Top Wear,FashionStore,1403,53,Unisex,403_extracted.png
404,Denim Jacket 404,/fitted_images/404_extracted.png,Denim Jacket,Top Wear,FashionStore,1404,54,Unisex,404_extracted.png
405,Denim Jacket 405,/fitted_images/405_extracted.png,Denim Jacket,Top Wear,FashionStore,1405,55,Unisex,405_extracted.png
406,Denim Jacket 406,/fitted_images/406_extracted.png,Denim Jacket,Top Wear,FashionStore,1406,56,Unisex,406_extracted.png
407,Denim Jacket 407,/fitted_images/407_extracted.png,Denim Jacket,Top Wear,FashionStore,1407,57,Unisex,407_extracted.png
408,Denim Jacket 408,/fitted_images/408_extracted.png,Denim Jacket,Top Wear,FashionStore,1408,58,Unisex,408_extracted.png
409,Denim Jacket 409,/fitted_images/409_extracted.png,Denim Jacket,Top Wear,FashionStore,1409,59,Unisex,409_extracted.png
410,Denim Jacket 410,/fitted_images/410_extracted.png,Denim Jacket,Top Wear,FashionStore,1410,60,Unisex,410_extracted.png
411,Denim Jacket 411,/fitted_images/411_extracted.png,Denim Jacket,Top Wear,FashionStore,1411,61,Unisex,411_extracted.png
412,Denim Jacket 412,/fitted_images/412_extracted.png,Denim Jacket,Top Wear,FashionStore,1412,62,Unisex,412_extracted.png
413,Denim Jacket 413,/fitted_images/413_extracted.png,Denim Jacket,Top Wear,FashionStore,1413,63,Unisex,413_extracted.png
414,Denim Jacket 414,/fitted_images/414_extracted.png,Denim Jacket,Top Wear,FashionStore,1414,64,Unisex,414_extracted.png
415,Denim Jacket 415,/fitted_images/415_extracted.png,Denim Jacket,Top Wear,FashionStore,1415,65,Unisex,415_extracted.png
416,Denim Jacket 416,/fitted_images/416_extracted.png,Denim Jacket,Top Wear,FashionStore,1416,66,Unisex,416_extracted.png
417,Denim Jacket 417,/fitted_images/417_extracted.png,Denim Jacket,Top Wear,FashionStore,1417,67,Unisex,417_extracted.png
418,Denim Jacket 418,/fitted_images/418_extracted.png,Denim Jacket,Top Wear,FashionStore,1418,68,Unisex,418_extracted.png
419,Denim Jacket 419,/fitted_images/419_extracted.png,Denim Jacket,Top Wear,FashionStore,1419,69,Unisex,419_extracted.png
420,Denim Jacket 420,/fitted_images/420_extracted.png,Denim Jacket,Top Wear,FashionStore,1420,0,Unisex,420_extracted.png
421,Denim Jacket 421,/fitted_images/421_extracted.png,Denim Jacket,Top Wear,FashionStore,1421,1,Unisex,421_extracted.png
422,Denim Jacket 422,/fitted_images/422_extracted.png,Denim Jacket,Top Wear,FashionStore,1422,2,Unisex,422_extracted.png
423,Denim Jacket 423,/fitted_images/423_extracted.png,Denim Jacket,Top Wear,FashionStore,1423,3,Unisex,423_extracted.png
424,Denim Jacket 424,/fitted_images/424_extracted.png,Denim Jacket,Top Wear,FashionStore,1424,4,Unisex,424_extracted.png
425,Denim Jacket 425,/fitted_images/425_extracted.png,Denim Jacket,Top Wear,FashionStore,1425,5,Unisex,425_extracted.png
426,Denim Jacket 426,/fitted_images/426_extracted.png,Denim Jacket,Top Wear,FashionStore,1426,6,Unisex,426_extracted.png
427,Denim Jacket 427,/fitted_images/427_extracted.png,Denim Jacket,Top Wear,FashionStore,1427,7,Unisex,427_extracted.png
428,Denim Jacket 428,/fitted_images/428_extracted.png,Denim Jacket,Top Wear,FashionStore,1428,8,Unisex,428_extracted.png
429,Denim Jacket 429,/fitted_images/429_extracted.png,Denim Jacket,Top Wear,FashionStore,1429,9,Unisex,429_extracted.png
430,Denim Jacket 430,/fitted_images/430_extracted.png,Denim Jacket,Top Wear,FashionStore,1430,10,Unisex,430_extracted.png
431,Denim Jacket 431,/fitted_images/431_extracted.png,Denim Jacket,Top Wear,FashionStore,1431,11,Unisex,431_extracted.png
432,Denim Jacket 432,/fitted_images/432_extracted.png,Denim Jacket,Top Wear,FashionStore,1432,12,Unisex,432_extracted.png
433,Denim Jacket 433,/fitted_images/433_extracted.png,Denim Jacket,Top Wear,FashionStore,1433,13,Unisex,433_extracted.png
434,Denim Jacket 434,/fitted_images/434_extracted.png,Denim Jacket,Top Wear,FashionStore,1434,14,Unisex,434_extracted.png
435,Denim Jacket 435,/fitted_images/435_extracted.png,Denim Jacket,Top Wear,FashionStore,1435,15,Unisex,435_extracted.png
436,Denim Jacket 436,/fitted_images/436_extracted.png,Denim Jacket,Top Wear,FashionStore,1436,16,Unisex,436_extracted.png
437,Denim Jacket 437,/fitted_images/437_extracted.png,Denim Jacket,Top Wear,FashionStore,1437,17,Unisex,437_extracted.png
438,Denim Jacket 438,/fitted_images/438_extracted.png,Denim Jacket,Top Wear,FashionStore,1438,18,Unisex,438_extracted.png
439,Denim Jacket 439,/fitted_images/439_extracted.png,Denim Jacket,Top Wear,FashionStore,1439,19,Unisex,439_extracted.png
440,Denim Jacket 440,/fitted_images/440_extracted.png,Denim Jacket,Top Wear,FashionStore,1440,20,Unisex,440_extracted.png
441,Denim Jacket 441,/fitted_images/441_extracted.png,Denim Jacket,Top Wear,FashionStore,1441,21,Unisex,441_extracted.png
442,Denim Jacket 442,/fitted_images/442_extracted.png,Denim Jacket,Top Wear,FashionStore,1442,22,Unisex,442_extracted.png
443,Denim Jacket 443,/fitted_images/443_extracted.png,Denim Jacket,Top Wear,FashionStore,1443,23,Unisex,443_extracted.png
444,Denim Jacket 444,/fitted_images/444_extracted.png,Denim Jacket,Top Wear,FashionStore,1444,24,Unisex,444_extracted.png
445,Denim Jacket 445,/fitted_images/445_extracted.png,Denim Jacket,Top Wear,FashionStore,1445,25,Unisex,445_extracted.png
446,Denim Jacket 446,/fitted_images/446_extracted.png,Denim Jacket,Top Wear,FashionStore,1446,26,Unisex,446_extracted.png
447,Denim Jacket 447,/fitted_images/447_extracted.png,Denim Jacket,Top Wear,FashionStore,1447,27,Unisex,447_extracted.png
448,Denim Jacket 448,/fitted_images/448_extracted.png,Denim Jacket,Top Wear,FashionStore,1448,28,Unisex,448_extracted.png
449,Denim Jacket 449,/fitted_images/449_extracted.png,Denim Jacket,Top Wear,FashionStore,1449,29,Unisex,449_extracted.png
450,Denim Jacket 450,/fitted_images/450_extracted.png,Denim Jacket,Top Wear,FashionStore,1450,30,Unisex,450_extracted.png
451,Denim Jacket 451,/fitted_images/451_extracted.png,Denim Jacket,Top Wear,FashionStore,1451,31,Unisex,451_extracted.png
452,Denim Jacket 452,/fitted_images/452_extracted.png,Denim Jacket,Top Wear,FashionStore,1452,32,Unisex,452_extracted.png
453,Denim Jacket 453,/fitted_images/453_extracted.png,Denim Jacket,Top Wear,FashionStore,1453,33,Unisex,453_extracted.png
454,Denim Jacket 454,/fitted_images/454_extracted.png,Denim Jacket,Top Wear,FashionStore,1454,34,Unisex,454_extracted.png
455,Denim Jacket 455,/fitted_images/455_extracted.png,Denim Jacket,Top Wear,FashionStore,1455,35,Unisex,455_extracted.png
456,Denim Jacket 456,/fitted_images/456_extracted.png,Denim Jacket,Top Wear,FashionStore,1456,36,Unisex,456_extracted.png
457,Denim Jacket 457,/fitted_images/457_extracted.png,Denim Jacket,Top Wear,FashionStore,1457,37,Unisex,457_extracted.png
458,Denim Jacket 458,/fitted_images/458_extracted.png,Denim Jacket,Top Wear,FashionStore,1458,38,Unisex,458_extracted.png
459,Denim Jacket 459,/fitted_images/459_extracted.png,Denim Jacket,Top Wear,FashionStore,1459,39,Unisex,459_extracted.png
460,Denim Jacket 460,/fitted_images/460_extracted.png,Denim Jacket,Top Wear,FashionStore,1460,40,Unisex,460_extracted.png
461,Denim Jacket 461,/fitted_images/461_extracted.png,Denim Jacket,Top Wear,FashionStore,1461,41,Unisex,461_extracted.png
462,Denim Jacket 462,/fitted_images/462_extracted.png,Denim Jacket,Top Wear,FashionStore,1462,42,Unisex,462_extracted.png
463,Denim Jacket 463,/fitted_images/463_extracted.png,Denim Jacket,Top Wear,FashionStore,1463,43,Unisex,463_extracted.png
